ID,cluster,about,date,type,link,year,month,day
1002733,280,"tot oprichting van paritaire comités voor het gesubsidieerd vrij onderwijs en de pedagogische begeleidingsdiensten en de gesubsidieerde vrije psycho-medisch-sociale centra en tot vaststelling van hun benaming, bevoegdheid, samenstelling en werkwijze",1991-06-19T00:00:00,Besluit van de Vlaamse Regering,,,,
1002733,280,"tot oprichting van paritaire comités voor het gesubsidieerd vrij onderwijs en de pedagogische begeleidingsdiensten en de gesubsidieerde vrije psycho-medisch-sociale centra en tot vaststelling van hun benaming, bevoegdheid, samenstelling en werkwijze",1991-06-19T00:00:00,Besluit van de Vlaamse Regering,,,,
1002733,280,"tot oprichting van paritaire comités voor het gesubsidieerd vrij onderwijs en de pedagogische begeleidingsdiensten en de gesubsidieerde vrije psycho-medisch-sociale centra en tot vaststelling van hun benaming, bevoegdheid, samenstelling en werkwijze",1991-06-19,Besluit van de Vlaamse Regering,,1991.0,6.0,19.0
1002733,280,"tot oprichting van paritaire comités voor het gesubsidieerd vrij onderwijs en de pedagogische begeleidingsdiensten en de gesubsidieerde vrije psycho-medisch-sociale centra en tot vaststelling van hun benaming, bevoegdheid, samenstelling en werkwijze",1991-06-19,Besluit van de Vlaamse Regering,,1991.0,6.0,19.0
1002733,280,"tot oprichting van paritaire comités voor het gesubsidieerd vrij onderwijs en de pedagogische begeleidingsdiensten en de gesubsidieerde vrije psycho-medisch-sociale centra en tot vaststelling van hun benaming, bevoegdheid, samenstelling en werkwijze",1991-06-19,Besluit van de Vlaamse Regering,,1991.0,6.0,19.0
1002733,280,"tot oprichting van paritaire comités voor het gesubsidieerd vrij onderwijs en de pedagogische begeleidingsdiensten en de gesubsidieerde vrije psycho-medisch-sociale centra en tot vaststelling van hun benaming, bevoegdheid, samenstelling en werkwijze",1991-06-19,Besluit van de Vlaamse Regering,,1991.0,6.0,19.0
1002733,280,"tot oprichting van paritaire comités voor het gesubsidieerd vrij onderwijs en de pedagogische begeleidingsdiensten en de gesubsidieerde vrije psycho-medisch-sociale centra en tot vaststelling van hun benaming, bevoegdheid, samenstelling en werkwijze",1991-06-19,Besluit van de Vlaamse Regering,,1991.0,6.0,19.0
1002733,280,"tot oprichting van paritaire comités voor het gesubsidieerd vrij onderwijs en de pedagogische begeleidingsdiensten en de gesubsidieerde vrije psycho-medisch-sociale centra en tot vaststelling van hun benaming, bevoegdheid, samenstelling en werkwijze",1991-06-19,Besluit van de Vlaamse Regering,,1991.0,6.0,19.0
1002733,280,"tot oprichting van paritaire comités voor het gesubsidieerd vrij onderwijs en de pedagogische begeleidingsdiensten en de gesubsidieerde vrije psycho-medisch-sociale centra en tot vaststelling van hun benaming, bevoegdheid, samenstelling en werkwijze",1991-06-19,Besluit van de Vlaamse Regering,,1991.0,6.0,19.0
1002733,280,"tot oprichting van paritaire comités voor het gesubsidieerd vrij onderwijs en de pedagogische begeleidingsdiensten en de gesubsidieerde vrije psycho-medisch-sociale centra en tot vaststelling van hun benaming, bevoegdheid, samenstelling en werkwijze",1991-06-19,Besluit van de Vlaamse Regering,,1991.0,6.0,19.0
1001769,10,houdende de voorwaarden inzake erkenning en subsidiëring van huurdersbonden [...],1994-11-30T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1001769,,,
1002660,6,op de bescherming van de titels van hoger onderwijs,1933-09-11T00:00:00,Wet,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1002660,,,
1006252,70,"tot wijziging van het besluit van de Vlaamse regering van 3 mei 1995 tot vaststelling van de lijst van andere beroepsactiviteiten of bezoldigde activiteiten die een groot gedeelte van de tijd in beslag nemen van een lid van het onderwijzend personeel, werkzaam in de hogescholen in de Vlaamse Gemeenschap",1998-06-30T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1006252,,,
1015698,45,tot uitvoering van artikelen 11 en 12 van het ministerieel besluit van 29 oktober 2004 tot uitvoering van het besluit van de Vlaamse Regering van 1 oktober 2004 tot toekenning van steun aan ondernemingen voor ecologie-investeringen in het Vlaamse Gewest,2007-03-23T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1015698,,,
1004287,159,"betreffende de subsidiëring van infrastructuurwerken : het samenstellen en indienen van de subsidieaanvragen in toepassing van het besluit van de Vlaamse regering van 21 juni 1989 houdende vaststelling van de procedure inzake subsidiëring van bepaalde werken, leveringen en diensten die door of op initiatief van regionale of lokale besturen of ermee gelijkgestelde rechtspersonen worden uitgevoerd",1989-06-21T00:00:00,Omzendbrief,,,,
1004287,159,"betreffende de subsidiëring van infrastructuurwerken : het samenstellen en indienen van de subsidieaanvragen in toepassing van het besluit van de Vlaamse regering van 21 juni 1989 houdende vaststelling van de procedure inzake subsidiëring van bepaalde werken, leveringen en diensten die door of op initiatief van regionale of lokale besturen of ermee gelijkgestelde rechtspersonen worden uitgevoerd",1989-06-21,Omzendbrief,,1989.0,6.0,21.0
1018488,20,inzake de opleiding van technici die betrokken zijn bij de terugwinning van gefluoreerde broeikasgassen uit klimaatregelingssystemen in bepaalde motorvoertuigen ,2009-09-04,Besluit van de Vlaamse Regering,,2009.0,9.0,4.0
1013615,14,"houdende geldelijke en administratieve bepalingen voor de contractuele personeelsleden in het onderwijs betaald [door het Vlaams Ministerie van Onderwijs en Vorming (verv. BVR 25 april 2014, art. 1, I: 1 januari 2014)]",2004-10-29T00:00:00,Besluit van de Vlaamse Regering,,,,
1013615,14,"houdende geldelijke en administratieve bepalingen voor de contractuele personeelsleden in het onderwijs betaald [door het Vlaams Ministerie van Onderwijs en Vorming (verv. BVR 25 april 2014, art. 1, I: 1 januari 2014)]",2004-10-29T00:00:00,Besluit van de Vlaamse Regering,,,,
1013615,14,"houdende geldelijke en administratieve bepalingen voor de contractuele personeelsleden in het onderwijs betaald [door het Vlaams Ministerie van Onderwijs en Vorming (verv. BVR 25 april 2014, art. 1, I: 1 januari 2014)]",2004-10-29,Besluit van de Vlaamse Regering,,2004.0,10.0,29.0
1013615,14,"houdende geldelijke en administratieve bepalingen voor de contractuele personeelsleden in het onderwijs betaald [door het Vlaams Ministerie van Onderwijs en Vorming (verv. BVR 25 april 2014, art. 1, I: 1 januari 2014)]",2004-10-29,Besluit van de Vlaamse Regering,,2004.0,10.0,29.0
1013615,14,"houdende geldelijke en administratieve bepalingen voor de contractuele personeelsleden in het onderwijs betaald [door het Vlaams Ministerie van Onderwijs en Vorming (verv. BVR 25 april 2014, art. 1, I: 1 januari 2014)]",2004-10-29,Besluit van de Vlaamse Regering,,2004.0,10.0,29.0
1013615,14,"houdende geldelijke en administratieve bepalingen voor de contractuele personeelsleden in het onderwijs betaald [door het Vlaams Ministerie van Onderwijs en Vorming (verv. BVR 25 april 2014, art. 1, I: 1 januari 2014)]",2004-10-29,Besluit van de Vlaamse Regering,,2004.0,10.0,29.0
1013615,14,"houdende geldelijke en administratieve bepalingen voor de contractuele personeelsleden in het onderwijs betaald [door het Vlaams Ministerie van Onderwijs en Vorming (verv. BVR 25 april 2014, art. 1, I: 1 januari 2014)]",2004-10-29,Besluit van de Vlaamse Regering,,2004.0,10.0,29.0
1013615,14,"houdende geldelijke en administratieve bepalingen voor de contractuele personeelsleden in het onderwijs betaald [door het Vlaams Ministerie van Onderwijs en Vorming (verv. BVR 25 april 2014, art. 1, I: 1 januari 2014)]",2004-10-29,Besluit van de Vlaamse Regering,,2004.0,10.0,29.0
1013615,14,"houdende geldelijke en administratieve bepalingen voor de contractuele personeelsleden in het onderwijs betaald [door het Vlaams Ministerie van Onderwijs en Vorming (verv. BVR 25 april 2014, art. 1, I: 1 januari 2014)]",2004-10-29,Besluit van de Vlaamse Regering,,2004.0,10.0,29.0
1013615,14,"houdende geldelijke en administratieve bepalingen voor de contractuele personeelsleden in het onderwijs betaald [door het Vlaams Ministerie van Onderwijs en Vorming (verv. BVR 25 april 2014, art. 1, I: 1 januari 2014)]",2004-10-29,Besluit van de Vlaamse Regering,,2004.0,10.0,29.0
1024711,281,tot wijziging van artikel 3 en 5 van het besluit van de Vlaamse Regering van 4 juli 2008 betreffende de bestaanszekerheidsvergoeding voor busbegeleiders,2014-09-12T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1024711,,,
1026527,43,houdende het toeristische logies,2016-02-05T00:00:00,Decreet,,,,
1026527,43,houdende het toeristische logies,2016-02-05,Decreet,,2016.0,2.0,5.0
1018663,282,houdende de bewijsvoering met betrekking tot de subsidiëringsvoorwaarden in het kader van de animatiewerking en de effectieve tewerkstelling van de personeelsleden die tewerkgesteld zijn met een gewezen DAC-statuut,2009-12-09T00:00:00,Ministerieel besluit,,,,
1019632,189,houdende de algemene uitgavenbegroting van de Vlaamse Gemeenschap voor het begrotingsjaar 2010,2009-12-18T00:00:00,Decreet,,,,
1020098,10,"tot wijziging van het besluit van de Vlaamse Regering van 22 oktober 2010 tot vaststelling van de aanvullende voorwaarden en de procedure voor erkenning als sociale huisvestingsmaatschappij en tot vaststelling van de procedure voor de beoordeling van de prestaties van sociale huisvestingsmaatschappijen, wat betreft vervanging van de modelstatuten",2011-02-04T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1020098,,,
1011403,14,"tot wijziging van het besluit van de Vlaamse regering van 14 juni 1989 betreffende de bekwaamheidsbewijzen, de weddenschalen, het prestatiestelsel en de bezoldigingsregeling in het secundair onderwijs",2003-03-14T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1011403,,,
1010534,23,houdende regeling van de cumulatie van pensioenen van de openbare sector met inkomsten voortvloeiend uit de uitoefening van een beroepsactiviteit of met een vervangingsinkomen,1994-04-05T00:00:00,Wet,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1010534,,,
1037282,283,"tot vaststelling van de regels voor de relanceprojectoproep tot subsidiëring van toeristische projecten van Vlaamse Meesters, natuur en culinaire belevingen",2022-04-22T00:00:00,Besluit van de Vlaamse Regering,,,,
1037282,283,"tot vaststelling van de regels voor de relanceprojectoproep tot subsidiëring van toeristische projecten van Vlaamse Meesters, natuur en culinaire belevingen",2022-04-22T00:00:00,Besluit van de Vlaamse Regering,,,,
1037282,283,"tot vaststelling van de regels voor de relanceprojectoproep tot subsidiëring van toeristische projecten van Vlaamse Meesters, natuur en culinaire belevingen",2022-04-22,Besluit van de Vlaamse Regering,,2022.0,4.0,22.0
1039019,0,"tot wijziging van diverse besluiten van de Vlaamse Regering, wat betreft het starterstraject ",2023-11-10T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1039019,,,
1036997,4,tot wijziging van het Vlaams personeelsstatuut van 13 januari 2006 wat betreft de functionele loopbaan van de scheepstechnicus en maritiem verkeersleider bij het Agentschap voor Maritieme Dienstverlening en Kust,2022-01-14T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1036997,,,
1017111,136,betreffende aanvullende tijdelijke maatregelen voor de uitvoering van de communautaire regeling voor de instandhouding en de duurzame exploitatie van de visbestanden,2008-09-24T00:00:00,Ministerieel besluit,,,,
1017111,136,betreffende aanvullende tijdelijke maatregelen voor de uitvoering van de communautaire regeling voor de instandhouding en de duurzame exploitatie van de visbestanden,2008-09-24,Ministerieel besluit,,2008.0,9.0,24.0
1017206,15,"houdende de toewijzing van de personeelsleden, de goederen, de rechten en verplichtingen van het Agentschap voor Binnenlands Bestuur aan de Vlaamse Adviesraad voor Bestuurszaken ",2008-07-18T00:00:00,Besluit van de Vlaamse Regering,,,,
1017206,15,"houdende de toewijzing van de personeelsleden, de goederen, de rechten en verplichtingen van het Agentschap voor Binnenlands Bestuur aan de Vlaamse Adviesraad voor Bestuurszaken ",2008-07-18T00:00:00,Besluit van de Vlaamse Regering,,,,
1017206,15,"houdende de toewijzing van de personeelsleden, de goederen, de rechten en verplichtingen van het Agentschap voor Binnenlands Bestuur aan de Vlaamse Adviesraad voor Bestuurszaken ",2008-07-18,Besluit van de Vlaamse Regering,,2008.0,7.0,18.0
1001138,284,"betreffende de uitoefening, bij de Belgische Radio en Televisie, Nederlandse Uitzendingen, van de opdracht van de Gemeenschapscommissaris van Financiën",1988-03-23T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1001138,,,
1019210,40,"tot wijziging van het besluit van de Vlaamse Regering van 15 oktober 1999 houdende de voorwaarden, procedure en duur van de erkenning van levensbeschouwelijke en sociaal-economische verenigingen voor het verzorgen van radio- en/of televisieprogramma's op de Vlaamse Radio- en Televisieomroep (VRT) ",2010-06-25T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1019210,,,
1008924,6,houdende de uitvoering van artikel 30 van het decreet van 6 juli 2001 houdende bepalingen tot begeleiding van de aangepaste begroting 2001,2001-12-14T00:00:00,Besluit van de Vlaamse Regering,,,,
1021486,34,"betreffende subdelegatie van sommige bevoegdheden inzake onderwijs aan ambtenaren van de entiteiten Hoger Onderwijs, Volwassenenonderwijs en Studietoelagen",2012-03-29T00:00:00,Besluit van de administrateur-generaal,,,,
1001932,6,houdende de algemene uitgavenbegroting van de Vlaamse Gemeenschap voor het begrotingsjaar 1991,1990-12-21T00:00:00,Decreet,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1001932,,,
1005245,2,tot instelling van een wetenschappelijke raad bij het Instituut voor Natuurbehoud en de benoeming van de leden ervan,1987-12-07T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1005245,,,
1000541,6,tot vaststelling van het onderwijsniveau van de gesubsidieerde inrichtingen voor muziekonderwijs,1971-01-08T00:00:00,Koninklijk Besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1000541,,,
1019966,4,tot wijziging van het besluit van de Vlaamse Regering van 11 juni 2004 tot oprichting van het intern verzelfstandigd agentschap « Agentschap voor Facilitair Management »,2010-12-23T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1019966,,,
1022728,4,houdende subdelegatie van sommige bevoegdheden inzake de algemene werking van de afdeling Technisch Beheer,2013-01-01T00:00:00,Besluit van het afdelingshoofd,,,,
1028361,179,"tot wijziging van het ministerieel besluit van 22 december 2016 houdende tijdelijke aanvullende maatregelen tot het behoud van de visbestanden in zee, bl. 68088",2017-06-19T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1028361,,,
1013268,73,tot wijziging van het ministerieel besluit van 5 juli 1999 tot vastlegging van de benamingen die kunnen voorkomen op de kwalificatiegetuigschriften van het deeltijds beroepssecundair onderwijs,2004-07-06T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1013268,,,
1009681,8,nr. 42 Gesubsidieerde Werken. Monumentale Kerken en pastorijen. Beveiliging tegen diefstal van het roerend kerkelijk patrimonium. Bij hoogdringendheid uit te voeren beveiligingswerken tegen diefstal voor voorwerpen van uitzonderlijke waarde. Procedure,1981-03-10T00:00:00,Omzendbrief,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1009681,,,
1004107,14,houdende wijziging van het besluit van de Vlaamse regering van 31 juli 1990 tot vaststelling van de gelijkwaardigheid van bepaalde bekwaamheidsbewijzen van godsdienstige of ideologische aard met de vereiste of de voldoende geachte bekwaamheidsbewijzen in de door de Vlaamse Gemeenschap gesubsidieerde vrije onderwijsinstellingen,1995-09-20T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1004107,,,
1003810,20,"tot vaststelling van de sectoriële voorwaarden voor de lozing van afvalwater, afkomstig van de vilbeluiken in de gewone oppervlaktewateren",1985-09-04T00:00:00,Koninklijk Besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1003810,,,
1020257,17,"houdende opheffing van watering De Lestpolder, watering De Kortelake, watering De Rijt, watering De Gavergracht, watering De Gaver, watering van Schendelbeke, watering De Kwaadbroeken en watering Idegem-Appelterre",2011-04-08T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1020257,,,
1022857,20,tot wijziging van artikel 1 en bijlage 4 van het besluit van de Vlaamse Regering van 6 februari 1991 houdende vaststelling van het Vlaams reglement betreffende de milieuvergunning en diverse bepalingen van het besluit van de Vlaamse Regering van 1 juni 1995 houdende algemene en sectorale bepalingen inzake milieuhygiëne,2013-01-18T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1022857,,,
1005318,10,houdende vaststelling van de procedure inzake de programmering en de subsidiëring van operaties en werken die voor sociale huisvestingsdoeleinden worden uitgevoerd,1996-12-19,Besluit van de Vlaamse Regering,,1996.0,12.0,19.0
1020356,15,houdende delegatie van bevoegdheid tot het uitoefenen van de aandeelhoudersrechten van de Vlaamse Gemeenschap en het Vlaamse Gewest op de algemene vergadering,2011-05-16T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1020356,,,
1014546,8,houdende decretale aanpassingen inzake ruimtelijke ordening en onroerend erfgoed als gevolg van het bestuurlijk beleid,2006-03-10T00:00:00,Decreet,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1014546,,,
1038834,178,Bodembeheer tot wijziging van het besluit van het afdelingshoofd Bodembeheer tot het vaststellen van gronden gelegen in Turnhout als site 'particuliere gronden met historische activiteiten in Turnhout',2023-09-21T00:00:00,Besluit van het afdelingshoofd,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1038834,,,
1009203,73,tot wijziging van het ministerieel besluit van 5 juli 1999 tot vastlegging van de benamingen die kunnen voorkomen op de kwalificatiegetuigschriften van het deeltijds beroepssecundair onderwijs,2002-05-22T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1009203,,,
1007919,24,houdende uitbreiding van de bevoegdheden van de Vlaamse Dienst voor Arbeidsbemiddeling,1984-03-20T00:00:00,Decreet,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1007919,,,
1024768,14,houdende diverse bepalingen betreffende de invoering van het ambt van leraar niet-confessionele zedenleer en tot wijziging van de regelgeving betreffende de bekwaamheidsbewijzen in het gewoon secundair onderwijs,2014-09-05T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1024768,,,
1028581,45,"tot wijziging van artikel 22, tweede lid, van het besluit van de Vlaamse Regering van 12 mei 2017 tot uitvoering van het decreet van 15 juli 2016 houdende toekenning van een hinderpremie aan kleine ondernemingen die ernstige hinder ondervinden van openbare werken in het Vlaamse Gewest

",2017-08-30T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1028581,,,
1021502,36,"houdende goedkeuring van overhevelingen, omvormingen, programmatie van structuuronderdelen van het voltijds secundair onderwijs en de programmatie van opleidingen in het deeltijds beroepssecundair onderwijs",2012-03-23,Besluit van de Vlaamse Regering,,2012.0,3.0,23.0
1002863,7,"houdende uitvoering van artikel 6bis, §2, punt 6 van de bijzondere wet van 8 augustus 1980 tot hervorming der instellingen, ingevoegd door de wet van 8 augustus 1988 en gewijzigd bij de wet van 16 juli 1993",1994-07-12T00:00:00,Samenwerkingsakkoord,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1002863,,,
1017812,285,"houdende de vastlegging van bevolkingsprojecties als vermeld in artikel 4 van het besluit van de Vlaamse Regering van 17 maart 1998 houdende vaststelling van het programma voor serviceflatgebouwen, woningcomplexen met dienstverlening en rusthuizen",2009-04-09T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1017812,,,
1013828,91,tot wijziging van het besluit van de Vlaamse Regering van 31 mei 2002 tot vaststelling van de voorwaarden tot het verkrijgen van de subsidies inzake topsport,2005-05-20T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1013828,,,
1029765,286,tot wijziging van het ministerieel besluit van 14 december 2017 houdende tijdelijke aanvullende maatregelen voor het jaar 2018 tot het behoud van de visbestanden in zee ,2018-09-25T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1029765,,,
1000040,8,[houdende aanwijzing van de besturen en openbare instellingen die advies geven over gemeentelijke plannen van aanleg],1994-02-02T00:00:00,Besluit van de Vlaamse Regering,,,,
1000040,8,[houdende aanwijzing van de besturen en openbare instellingen die advies geven over gemeentelijke plannen van aanleg],1994-02-02,Besluit van de Vlaamse Regering,,1994.0,2.0,2.0
1000040,8,[houdende aanwijzing van de besturen en openbare instellingen die advies geven over gemeentelijke plannen van aanleg],1994-02-02,Besluit van de Vlaamse Regering,,1994.0,2.0,2.0
1003240,287,houdende oprichting van de Vlaamse Huisvestingsmaatschappij,1988-12-21,Decreet,,1988.0,12.0,21.0
1019332,130,tot wijziging van het koninklijk besluit van 27 oktober 1966 tot vaststelling van de schoolbevolkingsnormen in de kleuter- en lagere scholen,1977-03-31T00:00:00,Koninklijk Besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1019332,,,
1018677,0,"houdende de vastlegging voor de ouderenvoorzieningen en de centra voor herstelverblijf van de evaluatiecriteria voor de programmatie vermeld in artikel 2 van het besluit van de Vlaamse Regering van 24 juli 2009 betreffende de programmatie, de erkenningsvoorwaarden en de subsidieregeling voor woonzorgvoorzieningen en verenigingen van gebruikers en mantelzorgers",2009-12-09T00:00:00,Ministerieel besluit,,,,
1015222,21,"tot vaststelling van de voorwaarden voor benoeming, schorsing en afzetting van de provinciegouverneur",1988-03-09T00:00:00,Koninklijk Besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1015222,,,
1004547,14,tot wijziging van het besluit van de Vlaamse regering van 17 juli 1991 tot uitvoering van het decreet van 17 juli 1991 betreffende inspectie en pedagogische begeleidingsdiensten,1996-01-31T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1004547,,,
1028300,45,"tot wijziging van het ministerieel besluit van 24 januari 2011 tot uitvoering van het besluit van de Vlaamse Regering van 17 december 2010 tot toekenning van steun aan ondernemingen voor ecologie-investeringen in het Vlaamse Gewest, wat betreft de wijziging van de limitatieve technologieënlijst",2017-04-21T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1028300,,,
1028391,134,"tot bepaling van het aantal regio's per provincie en voor het tweetalige gebied Brussel-Hoofdstad en het maximale aantal te erkennen diensten voor oppashulp per regio

",2017-06-15T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1028391,,,
1024564,65,tot wijziging van de subsidiebedragen voor kinderopvang ter uitvoering van het vierde Vlaams Intersectoraal Akkoord voor 2014,2014-04-25T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1024564,,,
1028984,6,"houdende wijziging van het decreet van 30 april 2009 betreffende het secundair na secundair onderwijs en het hoger beroepsonderwijs en de Codex Hoger Onderwijs van 11 oktober 2013, wat betreft het hoger onderwijs",2017-12-08T00:00:00,Decreet,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1028984,,,
1025077,0,"tot wijziging van de sectorale regelgeving naar aanleiding van de overdracht van taken van het intern verzelfstandigd agentschap Zorginspectie aan het Departement Welzijn, Volksgezondheid en Gezin",2015-01-30T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1025077,,,
1018515,247,tot wijziging van het ministerieel besluit van 17 oktober 1991 houdende de organisatie en het programma van de examencommissie van de Vlaamse Gemeenschap voor het voltijds secundair onderwijs ,2009-10-22T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1018515,,,
1023611,65,tot wijziging van het ministerieel besluit van 17 maart 2008 tot bepaling van de financiële bijdrage van de gezinnen voor de opvang van kinderen in kinderdagverblijven en diensten voor onthaalouders,2013-12-03T00:00:00,Ministerieel besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1023611,,,
1021004,10,betreffende de werking en het beheer van het Investeringsfonds voor grond- en woonbeleid voor Vlaams-Brabant en tot wijziging van diverse besluiten tot uitvoering van de Vlaamse Wooncode,2011-10-07T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1021004,,,
1038736,19,"tot wijziging van het besluit van de Vlaamse Regering van 5 mei 2017 betreffende de subsidiëring van de werken, vermeld in artikel 2.6.1.3.1, § 1 van het decreet van 18 juli 2003 betreffende het integraal waterbeleid, gecoördineerd op 15 juni 2018",2023-07-07T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1038736,,,
1013523,36,tot wijziging van het besluit van de Vlaamse Regering van 9 oktober 1991 houdende inrichting van de examencommissie van de Vlaamse Gemeenschap voor het voltijds secundair onderwijs,2004-06-25T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1013523,,,
1037524,77,"tot wijziging van het besluit van de Vlaamse Regering van 5 juni 2009 houdende de organisatie van de arbeidsbemiddeling en de beroepsopleiding, wat betreft de toevoeging van de NEET-jongeren als doelgroep van de activeringsregisseur",2022-09-30T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1037524,,,
1016548,8,van de Openbare Vlaamse Afvalstoffenmaatschappij (OVAM) tot het vaststellen van de percelen gelegen in de woonzone 'voormalige stortplaats te Brustem' als site overeenkomstig artikel 47ter van het decreet van 22 februari 1995 betreffende de bodemsanering ,2007-11-22T00:00:00,Besluit van de administrateur-generaal,,,,
1023210,12,"betreffende de erkenning en de subsidiëring van de centra voor vorming van zelfstandigen en kleine en middelgrote ondernemingen, vermeld in het decreet van 7 mei 2004 tot oprichting van het publiekrechtelijk vormgegeven extern verzelfstandigd agentschap Vlaams Agentschap voor Ondernemersvorming - Syntra Vlaanderen, bij het verstrekken van diensten van algemeen belang",2013-07-12T00:00:00,Besluit van de Vlaamse Regering,,,,
1013687,4,tot wijziging van artikel 15 van het besluit van de Vlaamse Regering van 5 maart 2004 inzake de bevordering van elektriciteitsopwekking uit hernieuwbare energiebronnen,2005-02-25T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1013687,,,
1011438,161,tot wijziging van het koninklijk besluit van 17 september 1976 betreffende de erkenning van de nederlandstalige koepels in de sector van het sociaal-cultureel werk voor volwassenen,1981-04-01T00:00:00,Koninklijk Besluit,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1011438,,,
1000479,6,betreffende de inrichting van de examens van bijzonder leemeester in de lichamelijke opvoeding aan de lagere scholen,1958-05-07T00:00:00,Ministerieel besluit (Federaal),https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1000479,,,
1006136,71,tot wijziging van het besluit van de Vlaamse regering van 13 juni 1996 houdende vaststelling van de personeelsformatie van het Ministerie van de Vlaamse Gemeenschap,1998-04-28T00:00:00,Besluit van de Vlaamse Regering,https://codex.opendata.api.vlaanderen.be/api/WetgevingDocument/1006136,,,
