ID,cluster,about,date,type,link,year,month,day
1006521,1898,betreffende de erkenning en subsidiëring van diensten voor beschermd wonen voor personen met een handicap,1998-12-18,Besluit van de Vlaamse Regering,,1998.0,12.0,18.0
1006384,1901,RO/98/01 handleiding bij het besluit van de Vlaamse regering van 4 november 1997 tot vaststelling van de samenstelling van het dossier voor de aanvraag om een bouwvergunning,1998-02-10,Omzendbrief,,1998.0,2.0,10.0
1001105,1905,ML/6 betreffende de restauratiepremie voor werken aan beschermde monumenten ondernomen door of op initiatief van regionale of lokale besturen,1993-06-17,Omzendbrief,,1993.0,6.0,17.0
1017962,1914,houdende subdelegatie van sommige bevoegdheden aan personeelsleden van het Departement Onderwijs en Vorming,2009-05-11,Besluit van de secretaris-generaal,,2009.0,5.0,11.0
1009168,1915,tot vaststelling van aanvullende nationale maatregelen voor de instandhouding en het beheer van de visbestanden en voor controle op de visserijactiviteiten,1989-08-14,Koninklijk Besluit,,1989.0,8.0,14.0
1000089,1921,"houdende vaststelling van de termijn zoals bedoeld in artikel 4, §4, van het besluit van de Vlaamse regering van 9 juni 1993 tot uitvoering van het decreet van 3 maart 1993 houdende regeling tot erkenning van de outplacement-, wervings- en selectiebureaus in het Vlaamse Gewest",1994-02-08,Ministerieel besluit,,1994.0,2.0,8.0
1007932,1922,betreffende de bekwaamheidsbewijzen en de prestatie- en bezoldigingsregeling voor de personeelsleden van de centra voor volwassenenonderwijs,2001-02-09,Besluit van de Vlaamse Regering,,2001.0,2.0,9.0
1008953,1928,tot wijziging van het koninklijk besluit van 15 maart 1974 waarbij op 1 april 1972 de weddenschalen worden vastgesteld verbonden aan de graden van het personeel der leergangen voor sociale promotie ressorterend onder het Ministerie van Nationale Opvoeding en Franse Cultuur en het Ministerie van Nationale Opvoeding en Nederlandse Cultuur,2002-01-11,Besluit van de Vlaamse Regering,,2002.0,1.0,11.0
1032036,1943,over de ondersteuning van meerderjarige personen met een dubbeldiagnose en tot wijziging van het besluit van de Vlaamse Regering van 12 mei 2017 houdende de methodiek voor de berekening van de subsidies voor personeelskosten,2019-04-26,Besluit van de Vlaamse Regering,,2019.0,4.0,26.0
1009141,1947,betreffende de erkenning en de subsidiëring van de centra voor kinderzorg en gezinsondersteuning,2002-03-01,Besluit van de Vlaamse Regering,,2002.0,3.0,1.0
1004010,1950,tot regeling van de vrijstelling inzake successierechten verbonden aan de maatschappelijke rechten in vennootschappen opgericht in het kader van de realisatie en/of financiering van investeringsprogramma's van serviceflats,1995-05-03,Besluit van de Vlaamse Regering,,1995.0,5.0,3.0
1029281,1955,betreffende het deeltijds kunstonderwijs,2018-03-09,Decreet,,2018.0,3.0,9.0
1001538,1959,betreffende de budgettaire voorstellen 1976-1977,1976-12-24,Wet,,1976.0,12.0,24.0
1026301,1971,tot vaststelling van de regels voor het bepalen van een bedrag voor bewijsbare uitgaven en een bedrag voor niet-bewijsbare uitgaven in het kader van de toepassing van het cumulverbod en de verschilregel,2015-11-27,Besluit van de Vlaamse Regering,,2015.0,11.0,27.0
1001995,1975,houdende vaststelling van de regelen tot het beheer en de werking van het Fonds voor de Economische Expansie en de Regionale Reconversie - Grote Ondernemingen,1991-01-30,Besluit van de Vlaamse Regering,,1991.0,1.0,30.0
1012775,1986,tot vaststelling van de veiligheidsnormen waaraan de rustoorden voor bejaarden moeten voldoen,1974-03-12,Koninklijk Besluit,,1974.0,3.0,12.0
1000635,2000,betreffende de inrichting en de toepassing van de ontwerp-gewestplannen en de gewestplannen,1972-12-28,Koninklijk Besluit,,1972.0,12.0,28.0
1008468,2002,betreffende het onderwijs-XIII-Mozaïek,2001-07-13,Decreet,,2001.0,7.0,13.0
1001890,2007,"tot vaststelling van het statuut van de leden van het technisch personeel van de Rijks-psycho-medisch-sociale centra, van de gespecialiseerde Rijks-psycho-medisch-sociale centra, van de Rijksvormingscentra en van de inspectiediensten belast met het toezicht op de psycho-medisch-sociale centra, de diensten voor studie- en beroepsoriëntering en de gespecialiseerde psycho-medisch-sociale centra",1979-07-27,Koninklijk Besluit,,1979.0,7.0,27.0
1031709,2013,tot vaststelling van de regels voor het verlenen van een omzettingskalender aan pilootprojecten en tot wijziging van het besluit van de Vlaamse Regering van 19 oktober 2018 tot vaststelling van de regels voor het verlenen van een erkennings- of omzettingskalender en tot wijziging van de regels voor de voorafgaande vergunning,2019-03-15,Besluit van de Vlaamse Regering,,2019.0,3.0,15.0
1014876,2014,"tot vaststelling van het model en de afmetingen van de stembiljetten bij de gemeente-, O.C.M.W.- en provincieraadsverkiezingen van 8 oktober 2006",2006-08-18,Ministerieel besluit,,2006.0,8.0,18.0
1013063,1500,"tot oprichting van het publiekrechtelijk vormgegeven extern verzelfstandigd agentschap ""Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding""",2004-05-07,Decreet,,2004.0,5.0,7.0
1030269,2019,tot vastlegging van structuuronderdelen duaal en standaardtrajecten in het secundair onderwijs,2018-10-12,Besluit van de Vlaamse Regering,,2018.0,10.0,12.0
1000041,2030,houdende maatregelen voor een sociaal grondbeleid,1982-06-16,Decreet,,1982.0,6.0,16.0
1028100,2031,betreffende nadere regels voor de milieueffectrapportage over projecten en voor de omgevingsveiligheidsrapportage,2017-02-17,Besluit van de Vlaamse Regering,,2017.0,2.0,17.0
1013230,2033,houdende de omschrijving van de territoriale bevoegdheid van Waterwegen en Zeekanaal,2004-06-04,Besluit van de Vlaamse Regering,,2004.0,6.0,4.0
1016723,2041,"[betreffende het ziekteverlof, het verlof voor verminderde prestaties wegens ziekte, het langdurig verlof voor verminderde prestaties wegens medische redenen en de terbeschikkingstelling wegens ziekte voor bepaalde personeelsleden van het onderwijs en de centra voor leerlingenbegeleiding (verv. BVR 17 oktober 2014, art. 13, I: 1 januari 2015)]",2008-02-15,Besluit van de Vlaamse Regering,,2008.0,2.0,15.0
1000978,2051,houdende bescherming van het archeologisch patrimonium,1993-06-30,Decreet,,1993.0,6.0,30.0
1003910,2063,betreffende de ophaling en de verwerking van dierlijk afval,1995-05-24,Besluit van de Vlaamse Regering,,1995.0,5.0,24.0
1008357,707,tot bepaling van de ontwikkelingsdoelen voor het buitengewoon basisonderwijs type 8,2001-04-27,Besluit van de Vlaamse Regering,,2001.0,4.0,27.0
1000728,2069,"BA 94/10 betreffende verplichte toezending van de agenda van de vergaderingen van het college van burgemeester en schepenen aan de voorzitter van het OCMW (toepassing artikel 28, § 4, organieke OCMW)-wet",1994-07-20,Omzendbrief,,1994.0,7.0,20.0
1017120,2073,betreffende het stelsel van leren en werken in de Vlaamse Gemeenschap ,2008-07-10,Decreet,,2008.0,7.0,10.0
1024160,2078,tot bepaling van de nadere regels met betrekking tot de beheeraspecten van sociale huisvestingsmaatschappijen en tot wijziging van het besluit van de Vlaamse Regering van 22 oktober 2010 tot vaststelling van de aanvullende voorwaarden en de procedure voor de erkenning als sociale huisvestingsmaatschappij en tot vaststelling van de procedure voor de beoordeling van de prestaties van sociale huisvestingsmaatschappijen,2014-05-16,Besluit van de Vlaamse Regering,,2014.0,5.0,16.0
1016940,2083,"houdende de ontwikkeling, de organisatie en de subsidiëring van het Vlaams cultureel-erfgoedbeleid (citeeropschrift: ""het Cultureel-erfgoeddecreet"")",2008-05-23,Decreet,,2008.0,5.0,23.0
1000846,2084,"betreffende [de verdeling van betrekkingen], de terbeschikkingstelling wegens ontstentenis van betrekking, de reaffectatie, de wedertewerkstelling en de toekenning van een wachtgeld of wachtgeldtoelage",1992-04-29,Besluit van de Vlaamse Regering,,1992.0,4.0,29.0
1013039,2088,[tot oprichting van de publiekrechtelijk vormgegeven extern verzelfstandigde agentschappen Openbaar Psychiatrisch Zorgcentrum Geel en Openbaar Psychiatrisch Zorgcentrum Rekem],2004-04-30,Decreet,,2004.0,4.0,30.0
1008497,2090,houdende diverse bepalingen met betrekking tot de personeelsleden van de Centra voor Leerlingenbegeleiding,2001-09-07,Besluit van de Vlaamse Regering,,2001.0,9.0,7.0
1015072,2094,tot regeling van de alternatieve investeringssubsidies verstrekt door het Vlaams Infrastructuurfonds voor Persoonsgebonden Aangelegenheden,2006-09-01,Besluit van de Vlaamse Regering,,2006.0,9.0,1.0
1018765,2101,houdende de vastlegging van bevolkingsprojecties voor de toepassing van de programmacijfers voor de lokale en regionale dienstencentra ,2010-01-26,Ministerieel besluit,,2010.0,1.0,26.0
1008349,2113,houdende de voorwaarden inzake subsidiëring van initiatieven voor buitenschoolse opvang,2001-07-09,Ministerieel besluit,,2001.0,7.0,9.0
1018390,2114,houdende de organisatie van de arbeidsbemiddeling en de beroepsopleiding,2009-06-05,Besluit van de Vlaamse Regering,,2009.0,6.0,5.0
1015582,2115,houdende het statuut van de lokale en provinciale mandataris ,2007-01-19,Besluit van de Vlaamse Regering,,2007.0,1.0,19.0
1033480,2116,tot tijdelijke versoepeling van sommige voorwaarden voor de toekenning van Vlaams opleidingsverlof,2020-07-17,Besluit van de Vlaamse Regering,,2020.0,7.0,17.0
1002423,2123,inzake de toelagen en presentiegelden voor de voorzitter en de leden van de raad van bestuur en voor de commissaris en gemachtigde van financiën van de Vlaamse Dienst voor de Buitenlandse Handel,1991-07-17,Besluit van de Vlaamse Regering,,1991.0,7.0,17.0
1001386,2125,tot instelling en tot regeling van een stelsel van bedrijfsopleidingen met het oog op de integratie van personen met een handicap in het arbeidsproces,1993-01-20,Besluit van de Vlaamse Regering,,1993.0,1.0,20.0
1022407,2132,"houdende de toegewezen trajecten, innovatie, projecten en het toezicht van het Vlaams Agentschap voor Ondernemersvorming - Syntra Vlaanderen",2012-09-14,Besluit van de Vlaamse Regering,,2012.0,9.0,14.0
1028579,2133,"betreffende de subsidiëring van infrastructuur van ziekenhuizen

",2017-07-14,Besluit van de Vlaamse Regering,,2017.0,7.0,14.0
1017805,2144,betreffende de sectorconvenants in het raam van het Vlaamse werkgelegenheidsbeleid ,2009-03-13,Decreet,,2009.0,3.0,13.0
1014537,2145,"betreffende het Departement Welzijn, Volksgezondheid en Gezin, betreffende de inwerkingtreding van regelgeving tot oprichting van agentschappen in het beleidsdomein Welzijn, Volksgezondheid en Gezin en betreffende de wijziging van regelgeving met betrekking tot dat beleidsdomein",2006-03-31,Besluit van de Vlaamse Regering,,2006.0,3.0,31.0
1003029,2148,betreffende het verlof voor opdrachten in het belang van het onderwijs en de terbeschikkingstelling wegens bijzondere opdracht van de personeelsleden van het gesubsidieerd onderwijs,1983-09-13,Koninklijk Besluit,,1983.0,9.0,13.0
1000388,2168,"betreffende de rechtspositie van sommige personeelsleden van het gesubsidieerd onderwijs en de gesubsidieerde centra voor leerlingenbegeleiding (citeeropschrift: ""decreet rechtspositie personeelsleden gesubsidieerd onderwijs"")",1991-03-27,Decreet,,1991.0,3.0,27.0
1014158,2169,Provinciedecreet,2005-12-09,Decreet,,2005.0,12.0,9.0
1023405,2175,houdende de voorwaarden waaronder de Vlaamse Maatschappij voor Sociaal Wonen en het Vlaams Woningfonds bijzondere sociale leningen aan particulieren kunnen toestaan,2013-09-13,Besluit van de Vlaamse Regering,,2013.0,9.0,13.0
1015795,2186,houdende de voorwaarden tot toestemming en een bijbehorende financiële ondersteuning voor het realiseren van een verruimd aanbod in de vorm van flexibele en/of occasionele opvang in kinderdagverblijven en initiatieven voor buitenschoolse opvang die door Kind en Gezin worden erkend,2007-05-09,Ministerieel besluit,,2007.0,5.0,9.0
1026578,2193,"tot bepaling van de voorwaarden voor de toekenning van de subsidies [voor investeringen in terreinen voor woonwagenbewoners ter uitvoering van artikel 5.83, § 4, artikel 5.84, 5.88, eerste lid, artikel 5.89 van het Besluit Vlaamse Codex Wonen van 2021]",2016-02-23,Ministerieel besluit,,2016.0,2.0,23.0
1032959,2195,"tot bepaling van een aantal maatregelen ter ondersteuning van de woonzorgcentra, de centra voor kortverblijf, de centra voor dagverzorging en de centra voor dagopvang naar aanleiding van de COVID-19 crisis",2020-04-24,Besluit van de Vlaamse Regering,,2020.0,4.0,24.0
1011577,2201,"betreffende de verblijven en verenigingen die een werking uitoefenen in het kader van ""Toerisme voor Allen""",2003-07-18,Decreet,,2003.0,7.0,18.0
1006143,2205,"ML/9 betreffende de problematiek rond verwaarlozing, verval en sloping",1998-04-06,Omzendbrief,,1998.0,4.0,6.0
1017858,2210,betreffende radio-omroep en televisie,2009-03-27,Decreet,,2009.0,3.0,27.0
1029944,2215,betreffende het Vlaams Pensioenfonds en het publieke pensioenstelsel voor de werknemers van de diensten van de Vlaamse overheid en andere besturen,2018-11-23,Decreet,,2018.0,11.0,23.0
1012020,2217,tot uitvoering van het besluit van de Vlaamse regering van 10 oktober 2003 tot toekenning van steun aan kleine en middelgrote onderneming voor investeringen in het Vlaamse Gewest,2003-11-18,Ministerieel besluit,,2003.0,11.0,18.0
1000385,2218,tot vaststelling van de regelen en de voorwaarden voor de berekening van het aantal betrekkingen in sommige ambten van het opvoedend hulppersoneel en van het administratief personeel van de inrichtingen voor secundair onderwijs en voor het hoger onderwijs met uitzondering van het universitair onderwijs,1977-04-15,Koninklijk Besluit,,1977.0,4.0,15.0
1013538,2220,tot vaststelling en indeling van de ambten in de instellingen van het gewoon basisonderwijs,2004-06-25,Besluit van de Vlaamse Regering,,2004.0,6.0,25.0
1013199,2223,houdende de organisatie en subsidiëring van een cultureel-erfgoedbeleid,2004-05-07,Decreet,,2004.0,5.0,7.0
1006393,2231,"RO/98/01 betreffende het Investeringsfonds Toestemming tot gebruik van trekkingsrechten voor niet-prioritaire rioleringen, afkoppelingsbeleid",1998-10-06,Omzendbrief,,1998.0,10.0,6.0
1005947,2235,betreffende het toekennen van een financiële tegemoetkoming ten behoeve van kleine ondernemingen die een beroep doen op erkende externe bedrijfsadviseurs en betreffende de erkenning van die bedrijfsadviseurs,1997-12-09,Besluit van de Vlaamse Regering,,1997.0,12.0,9.0
1020167,2239,"tot uitvoering van artikel 5, § 1, 2°, e), van het decreet van 7 mei 2004 tot oprichting van het publiekrechtelijk vormgegeven extern verzelfstandigd agentschap Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding",2011-03-18,Besluit van de Vlaamse Regering,,2011.0,3.0,18.0
1000598,2260,tot uitvoering van het decreet van 1 december 1993 betreffende de inspectie en de begeleiding van de levensbeschouwelijke vakken,1993-12-15,Besluit van de Vlaamse Regering,,1993.0,12.0,15.0
1001112,2267,op het gebruik van de talen in bestuurszaken,1963-08-02,Wet,,1963.0,8.0,2.0
1021148,2268,houdende de installatie van de satellietvolgapparatuur en het elektronische registratie- en meldsysteem op vissersvaartuigen,2011-12-09,Besluit van de Vlaamse Regering,,2011.0,12.0,9.0
1012544,2270,"betreffende de samenstelling, de organisatie, de bevoegdheden en de werking van de Koninklijke Commissie voor Monumenten en Landschappen van het Vlaamse Gewest",2004-03-05,Besluit van de Vlaamse Regering,,2004.0,3.0,5.0
1011711,2273,betreffende de procedure tot erkenning van bosbouwkundig uitgangsmateriaal en het in de handel brengen van bosbouwkundig teeltmateriaal,2003-10-03,Besluit van de Vlaamse Regering,,2003.0,10.0,3.0
1002570,2279,"houdende regeling, voor het Vlaamse Gewest, van het administratief toezicht op de handelingen betreffende tucht- en sommige ordemaatregelen genomen ten opzichte van het gemeentepersoneel bedoeld in de nieuwe gemeentewet",1991-07-24,Decreet,,1991.0,7.0,24.0
1017788,2280,tot uitvoering van het besluit van de Vlaamse Regering van 19 december 2008 tot toekenning van steun aan kleine en middelgrote ondernemingen voor ondernemerschapsbevorderende diensten ,2009-01-01,Ministerieel besluit,,2009.0,1.0,1.0
1011536,2283,"betreffende de [opleidingscheques (verv. BVR 17 mei 2013, art. 22, I: 1 juli 2013)] voor werknemers",2003-07-18,Besluit van de Vlaamse Regering,,2003.0,7.0,18.0
1009283,2295,houdende de organisatie van de Vlaamse Monumentenprijs,2002-06-28,Besluit van de Vlaamse Regering,,2002.0,6.0,28.0
1013012,2297,houdende delegatie van bevoegdheden inzake landschapszorg aan ambtenaren van het Ministerie van de Vlaamse Gemeenschap,2004-03-23,Ministerieel besluit,,2004.0,3.0,23.0
1004074,2301,"[betreffende het verlof om een ambt uit te oefenen in een ministerieel kabinet van een lid van een Gemeenschaps- of Gewestregering, van een lid van de federale regering of van een gewestelijk staatssecretaris, en bij een secretariaat, de cel algemene beleidscoördinatie en een cel algemeen beleid bij een lid van de federale regering door personeelsleden van het onderwijs en van de centra voor leerlingenbegeleiding]",1995-07-28,Besluit van de Vlaamse Regering,,1995.0,7.0,28.0
1030049,2303,houdende bepalingen tot begeleiding van de begroting 2019,2018-12-21,Decreet,,2018.0,12.0,21.0
1035153,2311,"tot regeling van de toekenning van de tegemoetkoming voor zorg voor woonzorgcentra, centra voor kortverblijf en centra voor dagverzorging vanaf de ingangsdatum van de erkenning voor de periode van 1 januari 2020 tot en met 30 juni 2021",2021-01-13,Ministerieel besluit,,2021.0,1.0,13.0
1021306,2313,"tot bepaling van de nitraatresidudrempelwaarde, vermeld in artikel 14, § 1, tweede lid, van het Mestdecreet van 22 december 2006",2012-02-10,Besluit van de Vlaamse Regering,,2012.0,2.0,10.0
1007697,2324,tot vaststelling van de bekwaamheidsbewijzen en de weddenschalen voor de ambten van opsteller en intercultureel medewerker in de psycho-medisch-sociale-centra,2000-01-14,Besluit van de Vlaamse Regering,,2000.0,1.0,14.0
1007998,2329,houdende de voorwaarden inzake financiële ondersteuning van zelfstandige opvangvoorzieningen,2001-04-27,Besluit van de Vlaamse Regering,,2001.0,4.0,27.0
1014168,2334,"[tot oprichting van het intern verzelfstandigd agentschap « Agentschap Hoger Onderwijs, Volwassenenonderwijs en Studietoelagen. »]",2005-09-02,Besluit van de Vlaamse Regering,,2005.0,9.0,2.0
1003447,2344,betreffende de sociale reclassering van de minder-validen,1963-04-16,Wet,,1963.0,4.0,16.0
1004825,2348,houdende bepalingen tot begeleiding van de aanpassing van de begroting 1996,1996-07-08,Decreet,,1996.0,7.0,8.0
1015134,2349,"houdende de uitvoering van het besluit van de Vlaamse Regering van 13 januari 2006 betreffende de boekhouding en het financieel verslag voor de voorzieningen in de sectoren Welzijn, Volksgezondheid en Gezin en dit voor de Bijzondere Jeugdbijstand",2006-03-15,Ministerieel besluit,,2006.0,3.0,15.0
1016866,2360,betreffende het sluiten van beheersovereenkomsten en het toekennen van vergoedingen ter uitvoering van Verordening (EG) nr. 1698/2005 van de Raad van 20 september 2005 inzake steun voor plattelandsontwikkeling ,2008-06-06,Besluit van de Vlaamse Regering,,2008.0,6.0,6.0
1024323,2376,van Waterwegen en Zeekanaal NV betreffende de delegatie van bevoegdheden aangaande de vertegenwoordiging. - Gecoördineerde versie,2010-01-13,Besluit van de Raad van Bestuur,,2010.0,1.0,13.0
1009291,2384,houdende toekenning van een vergoeding voor sociale promotie,1963-07-01,Wet,,1963.0,7.0,1.0
1012953,2388,betreffende het lokaal sociaal beleid,2004-03-19,Decreet,,2004.0,3.0,19.0
1007604,2391,"houdende de organisatie van Export Vlaanderen en de instellingsspecifieke regeling van de rechtspositie van het personeel (citeeropschrift: ""Personeelsstatuut Export Vlaanderen"", afgekort: ""ISB-EV"")",2000-09-22,Besluit van de Vlaamse Regering,,2000.0,9.0,22.0
1015208,2392,voor de financiering van toegepast biomedisch onderzoek met een primair maatschappelijke finaliteit,2006-09-15,Besluit van de Vlaamse Regering,,2006.0,9.0,15.0
1005504,2394,"betreffende de programmatie-, rationalisatie- en behoudsnormen in het buitengewoon basisonderwijs",1997-06-17,Besluit van de Vlaamse Regering,,1997.0,6.0,17.0
1010922,2396,"tot regeling van de vrijwillige, volledige en definitieve stopzetting van de productie van alle dierlijke mest, afkomstig van rundvee",2003-04-25,Besluit van de Vlaamse Regering,,2003.0,4.0,25.0
1017105,2399,betreffende de modulaire structuur van de studiegebieden van het hoger beroepsonderwijs,2008-07-10,Besluit van de Vlaamse Regering,,2008.0,7.0,10.0
1011951,2406,houdende bepalingen tot begeleiding van de begroting 2004,2003-12-19,Decreet,,2003.0,12.0,19.0
1007222,2410,"[betreffende de volledige terbeschikkingstelling wegens persoonlijke aangelegenheden voorafgaand aan het rustpensioen voor personeelsleden van het onderwijs en van de centra voor leerlingenbegeleiding (verv. BVR 22 februari 2002, art. 1, I: 1 september 2000)]",2000-02-11,Besluit van de Vlaamse Regering,,2000.0,2.0,11.0
1011080,2412,houdende de subsidiëring van de animatiewerking in de erkende rusthuizen [en de erkende centra voor kortverblijf],2003-04-04,Besluit van de Vlaamse Regering,,2003.0,4.0,4.0
1015115,2417,betreffende de modulaire structuur van het secundair onderwijs voor sociale promotie voor het studiegebied Koeling en warmte,2006-09-01,Besluit van de Vlaamse Regering,,2006.0,9.0,1.0
1018406,2429,tot vastlegging van de erkenningsvoorwaarden voor een producentenorganisatie en tot algemeen verbindendverklaring voor niet-aangeslotenen van de door een erkende producentenorganisatie vastgestelde regels in de sector visserijproducten,2009-09-04,Besluit van de Vlaamse Regering,,2009.0,9.0,4.0
1000763,2430,houdende de organisatie en het programma van de examencommissie van de Vlaamse Gemeenschap voor het voltijds secundair onderwijs,1991-10-17,Ministerieel besluit,,1991.0,10.0,17.0
1005513,2434,betreffende de personeelsformatie in het buitengewoon basisonderwijs [...],1997-06-17,Besluit van de Vlaamse Regering,,1997.0,6.0,17.0
1019001,2435,tot uitvoering van het decreet van 8 mei 2009 betreffende de kwaliteit van onderwijs wat de rechtspositie van het personeel van de inspectie en de pedagogische begeleidingsdiensten betreft,2010-02-05,Besluit van de Vlaamse Regering,,2010.0,2.0,5.0
1013081,2439,"tot oprichting van het publiekrechtelijk vormgegeven extern verzelfstandigd agentschap ""Vlaams Agentschap voor Ondernemersvorming - Syntra Vlaanderen""",2004-05-07,Decreet,,2004.0,5.0,7.0
1032132,2441,tot toekenning van steun voor de (her)aanleg van bedrijventerreinen,2019-07-19,Besluit van de Vlaamse Regering,,2019.0,7.0,19.0
1000386,2445,"betreffende de bekwaamheidsbewijzen vereist van de leden van het bestuurs- en onderwijzend personeel, van het opvoedend hulppersoneel en van het paramedisch personeel der rijksinrichtingen voor kleuter-, lager, buitengewoon, middelbaar, technisch, kunst- en normaalonderwijs, alsmede der internaten die van deze inrichtingen afhangen",1969-04-22,Koninklijk Besluit,,1969.0,4.0,22.0
1008249,2446,"houdende de voorwaarden tot toekenning van een extra financiële ondersteuning voor de inclusieve opvang van kinderen met een specifieke zorgbehoefte, aan de opvangvoorzieningen die erkend zijn door of onder toezicht staan van Kind en Gezin",2001-07-09,Ministerieel besluit,,2001.0,7.0,9.0
1013051,2448,"tot oprichting van het intern verzelfstandigd agentschap met rechtspersoonlijkheid ""Instituut voor Innovatie door Wetenschap en Technologie",2004-05-07,Decreet,,2004.0,5.0,7.0
1012151,2457,"houdende inventarisatie, terugwinning en verwijdering van halonen",2004-02-06,Besluit van de Vlaamse Regering,,2004.0,2.0,6.0
1000212,2467,tot vaststelling van de voorwaarden voor de erkenning van dagcentra voor meerderjarige niet werkende [personen met een handicap],1973-07-02,Koninklijk Besluit,,1973.0,7.0,2.0
1006677,2473,tot regeling van de rechtspositie van het statutair en het contractueel personeel van het VRT-Filharmonisch orkest en het VRT-koor,1999-04-13,Decreet,,1999.0,4.0,13.0
1012811,2477,tot vaststelling van het Vlaams reglement inzake afvalvoorkoming en -beheer,2003-12-05,Besluit van de Vlaamse Regering,,2003.0,12.0,5.0
1000534,2479,"tot vaststelling van de bevoegdheden van de beheerders, de opvoeders-huismeesters en de directiesecretarissen in de rijksinrichtingen voor kleuter-, lager, buitengewoon, middelbaar, technisch en normaalonderwijs",1969-07-15,Koninklijk Besluit,,1969.0,7.0,15.0
1029133,2483,"houdende de uitvoering van het decreet van 25 april 2014 houdende de werk- en zorgtrajecten, wat betreft de activeringstrajecten en de arbeidsmatige activiteiten",2018-02-02,Besluit van de Vlaamse Regering,,2018.0,2.0,2.0
1007602,2488,"RO 2000/01 over het planologisch attest, het bedrijfs-BPA en het sectoraal BPA - zonevreemde bedrijven",2000-09-29,Omzendbrief,,2000.0,9.0,29.0
1012027,2495,"houdende subsidiëring van bedrijventerreinen, wetenschapsparken en bedrijfsgebouwen",2003-09-05,Besluit van de Vlaamse Regering,,2003.0,9.0,5.0
1003768,2496,tot vaststelling van de voorwaarden en [maatregelen] volgens [welke het Vlaams Agentschap voor Personen met een Handicap] bijzondere subsidies aan voorzieningen kan toekennen,1995-04-26,Besluit van de Vlaamse Regering,,1995.0,4.0,26.0
1022753,2497,houdende duurzaam gebruik van pesticiden in het Vlaamse Gewest ,2013-02-08,Decreet,,2013.0,2.0,8.0
1000120,2504,betreffende de [omkadering] van de zeevisserij en de aquicultuur,1993-11-24,Besluit van de Vlaamse Regering,,1993.0,11.0,24.0
1013500,2505,betreffende het tijdelijk project zorgondersteuning in de centra voor leerlingenbegeleiding,2004-03-05,Besluit van de Vlaamse Regering,,2004.0,3.0,5.0
1006291,2510,betreffende het onderwijs IX,1998-07-14,Decreet,,1998.0,7.0,14.0
1006603,2512,"RO 99/01 over de advisering m.b.t. de verenigbaarheid van ""omlopen voor wedstrijden, test- en oefenritten met motorvoertuigen"" zoals bepaald in rubriek 32.9, 1° en 2° van Vlarem I, bijlage 1, vastgesteld bij artikel 1 van het besluit van de Vlaamse regering van 26 juni 1996",1999-03-02,Omzendbrief,,1999.0,3.0,2.0
1014854,2526,BB - 2006/14 betreffende de verkiezingen van 8 oktober 2006 Onderrichtingen voor de voorzitters van de geautomatiseerde stembureaus bij de gemeente- en provincieraadsverkiezingen ,2006-07-26,Omzendbrief,,2006.0,7.0,26.0
1006305,2529,houdende regeling van de voorwaarden inzake het verlenen van een tussenkomst in de aankoopprijs van een bouwgrond in de Vlaamse rand,1998-07-24,Besluit van de Vlaamse Regering,,1998.0,7.0,24.0
1002839,2532,tot oprichting van onderhandelingscomités in het vrij gesubsidieerd onderwijs,1995-04-05,Decreet,,1995.0,4.0,5.0
1009278,2536,"LNW 2002/1 betreffende het besluit van de Vlaamse regering van 29 maart 2002 en het ministerieel besluit van 3 mei 2002 betreffende de subsidiëring van bepaalde werken, leveringen en diensten die in het Vlaamse Gewest door of op initiatief van lagere besturen of ermee gelijkgestelde rechtspersonen worden uitgevoerd",2002-05-03,Omzendbrief,,2002.0,5.0,3.0
1000439,2538,betreffende het onderwijs-II,1990-07-31,Decreet,,1990.0,7.0,31.0
1015356,2544,ABB 2006/19 aangaande het besluit van de Vlaamse Regering van 24 november 2006 betreffende de inwerkingtreding van sommige bepalingen van het gemeentedecreet van 15 juli 2005 en ter uitvoering van artikelen 160 en 179 van het gemeentedecreet van 15 juli 2005,2006-12-01,Omzendbrief,,2006.0,12.0,1.0
1027191,2549,houdende toekenning van een hinderpremie aan kleine ondernemingen die ernstige hinder ondervinden van openbare werken in het Vlaamse Gewest,2016-07-15,Decreet,,2016.0,7.0,15.0
1014259,2555,betreffende de toekenning van een [niet-verworven salarisschaal] aan personeelsleden die houder zijn van een getuigschrift of diploma buitengewoon onderwijs,2005-09-30,Besluit van de Vlaamse Regering,,2005.0,9.0,30.0
1011530,2556,kaderdecreet bestuurlijk beleid,2003-07-18,Decreet,,2003.0,7.0,18.0
1005577,2559,tot uitvoering van het decreet van 19 april 1995 houdende maatregelen ter bestrijding en voorkoming van leegstand en verwaarlozing van bedrijfsruimten,1997-07-01,Besluit van de Vlaamse Regering,,1997.0,7.0,1.0
1000024,2563,"tot uitvoering van de artikelen 1, 2, 5, 7, 10 en 12 van de wet van 4 augustus 1978 tot economische heroriëntering",1978-10-10,Koninklijk Besluit,,1978.0,10.0,10.0
1029784,2565,"tot vaststelling van de wijze van communicatie tussen de provincieoverheid, de indiener van de klacht en de toezichthoudende overheid in het kader van het bestuurlijk toezicht op de provincieoverheid",2018-09-07,Besluit van de Vlaamse Regering,,2018.0,9.0,7.0
